#GeneID	PubMed_ID	Gene_name
67445264	20855540	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL
67445265	11432728	DMT family transporter
67445266	8257110	LysR family transcriptional regulator
67445266	19047729	LysR family transcriptional regulator
67445268	8257110	LysR family transcriptional regulator
67445268	15808743	LysR family transcriptional regulator
67445268	19047729	LysR family transcriptional regulator
67445269	1406279	ligand-gated channel protein
67445269	2174861	ligand-gated channel protein
67445269	12065481	ligand-gated channel protein
67445282	12766163	TorD/DmsD family molecular chaperone
67445282	23746257	TorD/DmsD family molecular chaperone
67445282	25157671	TorD/DmsD family molecular chaperone
67445283	8939424	twin-arginine translocation signal domain-containing protein
67445283	10652088	twin-arginine translocation signal domain-containing protein
67445284	8890912	molybdopterin-dependent oxidoreductase
67445285	14679220	formate dehydrogenase FDH3 subunit beta
67445286	11884747	formate dehydrogenase subunit gamma
67445287	8939424	twin-arginine translocation signal domain-containing protein
67445287	10652088	twin-arginine translocation signal domain-containing protein
67445288	8890912	molybdopterin-dependent oxidoreductase
67445289	14679220	formate dehydrogenase FDH3 subunit beta
67445290	11884747	formate dehydrogenase subunit gamma
67445291	35464957	TonB-dependent receptor
67445291	36944260	TonB-dependent receptor
67445292	12504684	class I SAM-dependent methyltransferase
67445292	12826405	class I SAM-dependent methyltransferase
67445294	11557134	putative bifunctional diguanylate cyclase/phosphodiesterase
67445294	15306016	putative bifunctional diguanylate cyclase/phosphodiesterase
67445294	16045609	putative bifunctional diguanylate cyclase/phosphodiesterase
67445294	16530465	putative bifunctional diguanylate cyclase/phosphodiesterase
67445295	31863583	tRNA-uridine aminocarboxypropyltransferase
67445295	33253256	tRNA-uridine aminocarboxypropyltransferase
67445296	26098515	multidrug effflux MFS transporter
67445296	26758938	multidrug effflux MFS transporter
67445297	8257110	LysR family transcriptional regulator
67445297	19047729	LysR family transcriptional regulator
67445298	11084361	methyl-accepting chemotaxis protein
67445298	17299051	methyl-accepting chemotaxis protein
67445298	18165013	methyl-accepting chemotaxis protein
67445298	20738376	methyl-accepting chemotaxis protein
67445298	27049771	methyl-accepting chemotaxis protein
67445303	10203839	tellurite resistance TerB family protein
67445304	10931886	L-methionine/branched-chain amino acid transporter
67445305	16438681	Lrp/AsnC family transcriptional regulator
67445305	21608015	Lrp/AsnC family transcriptional regulator
67445305	27206730	Lrp/AsnC family transcriptional regulator
67445306	8057835	cytochrome c nitrite reductase subunit NrfD
67445310	8257110	LysR family transcriptional regulator
67445310	15808743	LysR family transcriptional regulator
67445310	19047729	LysR family transcriptional regulator
67445311	17760421	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
67445312	18284213	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
67445315	15306016	EAL domain-containing response regulator
67445315	15995192	EAL domain-containing response regulator
67445315	16740923	EAL domain-containing response regulator
67445315	19756011	EAL domain-containing response regulator
67445315	20226724	EAL domain-containing response regulator
67445315	20691189	EAL domain-containing response regulator
67445315	26055114	EAL domain-containing response regulator
67445315	31100988	EAL domain-containing response regulator
67445316	10966457	response regulator transcription factor
67445317	7699720	response regulator
67445318	1683764	fimbrial biogenesis chaperone
67445318	8670884	fimbrial biogenesis chaperone
67445320	7906046	fimbria/pilus outer membrane usher protein
67445320	7909802	fimbria/pilus outer membrane usher protein
67445320	18485872	fimbria/pilus outer membrane usher protein
67445320	19380723	fimbria/pilus outer membrane usher protein
67445321	1683764	fimbrial biogenesis chaperone
67445321	8670884	fimbrial biogenesis chaperone
67445322	1670938	fimbrial protein
67445322	2890081	fimbrial protein
67445322	22411982	fimbrial protein
67445324	31376483	permease-like cell division protein FtsX
67445324	33097670	permease-like cell division protein FtsX
67445324	36151380	permease-like cell division protein FtsX
67445324	37014250	permease-like cell division protein FtsX
67445325	36151380	cell division ATP-binding protein FtsE
67445325	37014250	cell division ATP-binding protein FtsE
67445326	24211265	signal recognition particle-docking protein FtsY
67445326	29330529	signal recognition particle-docking protein FtsY
67445327	17189261	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
67445327	22535590	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
67445329	18394146	NapC/NirT family cytochrome c CymA
67445329	22458729	NapC/NirT family cytochrome c CymA
67445331	19695261	heavy metal-binding domain-containing protein
67445331	21350490	heavy metal-binding domain-containing protein
67445331	21716286	heavy metal-binding domain-containing protein
67445331	24317491	heavy metal-binding domain-containing protein
67445333	29577985	efflux RND transporter permease subunit
67445336	7704255	competence protein ComJ
67445337	14530974	dicarboxylate/amino acid:cation symporter
67445337	20429920	dicarboxylate/amino acid:cation symporter
67445337	23506861	dicarboxylate/amino acid:cation symporter
67445337	24240778	dicarboxylate/amino acid:cation symporter
67445339	7674922	M14 family metallopeptidase
67445339	10493853	M14 family metallopeptidase
67445340	12504684	class I SAM-dependent methyltransferase
67445340	12826405	class I SAM-dependent methyltransferase
67445343	7583641	leucine-rich repeat domain-containing protein
67445343	11751054	leucine-rich repeat domain-containing protein
67445343	14747988	leucine-rich repeat domain-containing protein
67445345	17676053	type II toxin-antitoxin system TacA family antitoxin
67445345	28559487	type II toxin-antitoxin system TacA family antitoxin
67445345	29461656	type II toxin-antitoxin system TacA family antitoxin
67445345	30718814	type II toxin-antitoxin system TacA family antitoxin
67445345	34556858	type II toxin-antitoxin system TacA family antitoxin
67445346	8830253	transglycosylase domain-containing protein
67445346	9244263	transglycosylase domain-containing protein
67445346	9614972	transglycosylase domain-containing protein
67445346	12867450	transglycosylase domain-containing protein
67445349	1631169	GIY-YIG nuclease family protein
67445349	9973609	GIY-YIG nuclease family protein
67445349	10219084	GIY-YIG nuclease family protein
67445349	12379841	GIY-YIG nuclease family protein
67445349	16646971	GIY-YIG nuclease family protein
67445351	1597419	3,4-dihydroxy-2-butanone-4-phosphate synthase
67445351	11342130	3,4-dihydroxy-2-butanone-4-phosphate synthase
67445351	12200440	3,4-dihydroxy-2-butanone-4-phosphate synthase
67445352	9914257	bifunctional diguanylate cyclase/phosphodiesterase
67445352	11119645	bifunctional diguanylate cyclase/phosphodiesterase
67445352	11557134	bifunctional diguanylate cyclase/phosphodiesterase
67445352	12486065	bifunctional diguanylate cyclase/phosphodiesterase
67445352	15063857	bifunctional diguanylate cyclase/phosphodiesterase
67445352	15289546	bifunctional diguanylate cyclase/phosphodiesterase
67445352	15306016	bifunctional diguanylate cyclase/phosphodiesterase
67445352	15569936	bifunctional diguanylate cyclase/phosphodiesterase
67445352	15995192	bifunctional diguanylate cyclase/phosphodiesterase
67445352	16045609	bifunctional diguanylate cyclase/phosphodiesterase
67445352	16166544	bifunctional diguanylate cyclase/phosphodiesterase
67445352	16530465	bifunctional diguanylate cyclase/phosphodiesterase
67445352	16959572	bifunctional diguanylate cyclase/phosphodiesterase
67445352	20184894	bifunctional diguanylate cyclase/phosphodiesterase
67445352	20691189	bifunctional diguanylate cyclase/phosphodiesterase
67445354	17198377	molybdopterin molybdotransferase MoeA
67445355	12234097	molybdopterin-synthase adenylyltransferase MoeB
67445359	1644758	chorismate--pyruvate lyase family protein
67445359	8012607	chorismate--pyruvate lyase family protein
67445359	11583838	chorismate--pyruvate lyase family protein
67445360	2089225	immune inhibitor A domain-containing protein
67445360	9371455	immune inhibitor A domain-containing protein
67445360	10475957	immune inhibitor A domain-containing protein
67445360	11429458	immune inhibitor A domain-containing protein
67445360	12029046	immune inhibitor A domain-containing protein
67445360	26745529	immune inhibitor A domain-containing protein
67445362	10748254	ZIP family metal transporter
67445362	23046653	ZIP family metal transporter
67445363	16452979	NRDE family protein
67445366	10386596	LysE family translocator
67445366	10943564	LysE family translocator
67445366	15150242	LysE family translocator
67445366	16098526	LysE family translocator
67445367	11275684	mechanosensitive ion channel family protein
67445367	12626684	mechanosensitive ion channel family protein
67445367	22000509	mechanosensitive ion channel family protein
67445367	22915507	mechanosensitive ion channel family protein
67445375	18369469	MliC family protein
67445375	19028453	MliC family protein
67445376	7674922	M48 family metallopeptidase
67445376	10493853	M48 family metallopeptidase
67445381	11119645	bifunctional diguanylate cyclase/phosphodiesterase
67445381	11557134	bifunctional diguanylate cyclase/phosphodiesterase
67445381	15063857	bifunctional diguanylate cyclase/phosphodiesterase
67445381	15289546	bifunctional diguanylate cyclase/phosphodiesterase
67445381	15306016	bifunctional diguanylate cyclase/phosphodiesterase
67445381	15569936	bifunctional diguanylate cyclase/phosphodiesterase
67445381	16045609	bifunctional diguanylate cyclase/phosphodiesterase
67445381	16166544	bifunctional diguanylate cyclase/phosphodiesterase
67445381	16530465	bifunctional diguanylate cyclase/phosphodiesterase
67445382	23945937	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
67445383	7479697	lytic transglycosylase domain-containing protein
67445383	8765311	lytic transglycosylase domain-containing protein
67445383	9723170	lytic transglycosylase domain-containing protein
67445384	8758895	LemA family protein
67445384	13129949	LemA family protein
67445388	8407802	efflux RND transporter permease subunit
67445388	10941792	efflux RND transporter permease subunit
67445388	11566977	efflux RND transporter permease subunit
67445388	19026770	efflux RND transporter permease subunit
67445390	11035031	glutathione S-transferase family protein
67445391	15307895	thioesterase family protein
67445400	17321544	glutamate 5-kinase
67445400	23770122	glutamate 5-kinase
67445401	10330610	glutamate-5-semialdehyde dehydrogenase
67445405	16990261	imidazolonepropionase
67445405	17640072	imidazolonepropionase
67445406	39155116	siderophore-interacting protein
67445407	10498949	MarR family winged helix-turn-helix transcriptional regulator
67445407	28670937	MarR family winged helix-turn-helix transcriptional regulator
67445416	15307895	acyl-CoA thioesterase
67445417	9175471	GNAT family N-acetyltransferase
67445417	10940244	GNAT family N-acetyltransferase
67445417	15581578	GNAT family N-acetyltransferase
67445417	26818562	GNAT family N-acetyltransferase
67445417	27367672	GNAT family N-acetyltransferase
67445419	15307895	acyl-CoA thioesterase
67445420	31075979	toxin-antitoxin system YwqK family antitoxin
67445421	9373621	AMP-dependent synthetase/ligase
